[ALERT] PRIVESC | cgroup=7909 | pid=2140298 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140330 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140361 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140392 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140423 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140454 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140485 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140518 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140549 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140579 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140610 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140641 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140674 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140706 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140737 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140770 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140802 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140835 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140866 | flags=0x0010
[ALERT] FORK_ACCEL | cgroup=7909 | pid=2140867 | flags=0x0080
[ALERT] FORK_ACCEL | cgroup=7909 | pid=2140867 | flags=0x0080
[ALERT] PRIVESC | cgroup=7909 | pid=2140905 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140936 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140967 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140997 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2141029 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2141061 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2141092 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2141122 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2141153 | flags=0x0010
